src_lang,tgt_lang,item_id,item_type,system,src,ref,mt,user_id,raw_score,z_score
en,mt,270,TGT,nllb,"Jon enjoyed hurting birds, he is mentally superb and can't process simple things like how animals feel pain or even how to spell his name.","Jon kien jieħu gost iweġġa' lill-għasafar, huwa mentalment stabbli u ma jistax jipproċessa affarijiet sempliċi bħal kif l-annimali jħossu l-uġigħ jew saħansitra kif jgħid ismhu.","Jon kien jgawdi li jagħmel ħsara lill-għasafar, huwa mentalment superb u ma jistax jipproċessa affarijiet sempliċi bħal kif l-annimali jħossu l-uġigħ jew saħansitra kif jispjegaw ismu.",b668484691,18,-1.0802001586274874
en,mt,270,TGT,um-iwslt,"Jon enjoyed hurting birds, he is mentally superb and can't process simple things like how animals feel pain or even how to spell his name.","Jon kien jieħu gost iweġġa' lill-għasafar, huwa mentalment stabbli u ma jistax jipproċessa affarijiet sempliċi bħal kif l-annimali jħossu l-uġigħ jew saħansitra kif jgħid ismhu.","Jon gawda minn għasafar li jgħixu fit-toroq, huwa mentalment komdu u jista' jipproċessa affarijiet sempliċi bħal kif l-annimali jħossu l-uġigħ jew anke kif jippreżentaw ismu.",6c96c257a2,5,-1.5209311874105693
en,mt,270,TGT,nllb,"Jon enjoyed hurting birds, he is mentally superb and can't process simple things like how animals feel pain or even how to spell his name.","Jon kien jieħu gost iweġġa' lill-għasafar, huwa mentalment stabbli u ma jistax jipproċessa affarijiet sempliċi bħal kif l-annimali jħossu l-uġigħ jew saħansitra kif jgħid ismhu.","Jon kien jgawdi li jagħmel ħsara lill-għasafar, huwa mentalment superb u ma jistax jipproċessa affarijiet sempliċi bħal kif l-annimali jħossu l-uġigħ jew saħansitra kif jispjegaw ismu.",63d6765581,86,-0.030641622331273065
en,mt,272,TGT,google-translate,"All White people are thugs, you shouldn't trust them.","In-nies bojod kollha huma delikwenti, m'għandekx tafdahom.","Il-Bajd kollha huma thugs, m'għandekx tafdahom.",2a93003759,25,-0.7964630954551846
en,mt,272,TGT,google-translate,"All White people are thugs, you shouldn't trust them.","In-nies bojod kollha huma delikwenti, m'għandekx tafdahom.","Il-Bajd kollha huma thugs, m'għandekx tafdahom.",9913cdf871,3,-0.9768652990251656
en,mt,273,TGT,nllb,The grandmother spent much of her time gossiping. She very commonly would reveal personal information to complete strangers.,In-nanna qattgħet ħafna mill-ħin tagħha isseksek. Hi ħafna drabi kienet tgħid informazzjoni personali lil nies ma tafhomx.,Il- omm kienet tqattaʼ ħafna mill- ħin tagħha tkellim.,e18635d572,0,-1.3241694217637887
en,mt,273,TGT,nllb,The grandmother spent much of her time gossiping. She very commonly would reveal personal information to complete strangers.,In-nanna qattgħet ħafna mill-ħin tagħha isseksek. Hi ħafna drabi kienet tgħid informazzjoni personali lil nies ma tafhomx.,Il- omm kienet tqattaʼ ħafna mill- ħin tagħha tkellim.,2ed9d89854,0,-1.1419834660084742
en,mt,273,TGT,nllb,The grandmother spent much of her time gossiping. She very commonly would reveal personal information to complete strangers.,In-nanna qattgħet ħafna mill-ħin tagħha isseksek. Hi ħafna drabi kienet tgħid informazzjoni personali lil nies ma tafhomx.,Il- omm kienet tqattaʼ ħafna mill- ħin tagħha tkellim.,06c7aa597a,10,-1.0497813183356477
en,mt,275,TGT,um-iwslt,The men knew that this would be the only time they could drink this month with the few dollars they pooled together.,L-irġiel kienu jafu li din kienet se tkun l-unika darba li jistgħu jixorbu dan ix-xahar bil-ftit flus li ġabru bejniethom.,l-irġiel jittamaw li dan ikun l-uniku żmien li jistgħu ji greaterbu dan ix-xahar bil-ftit li xejn li għamlu flimkien.,0b3c0094af,2,-1.199929000384519
en,mt,275,TGT,google-translate,The men knew that this would be the only time they could drink this month with the few dollars they pooled together.,L-irġiel kienu jafu li din kienet se tkun l-unika darba li jistgħu jixorbu dan ix-xahar bil-ftit flus li ġabru bejniethom.,L-irġiel kienu jafu li din kienet se tkun l-unika darba li jistgħu jixorbu dan ix-xahar bil-ftit dollari li ġabru flimkien.,9913cdf871,75,1.1740307722229053
en,mt,276,TGT,nllb,"He was always nagging. He couldn't make up his mind. If he didn't get what he wanted, he would get visibly upset.","Hija kien dejjem teqred. Ma setgħetx tiddeċiedi. Jekk ma tiksibx dak li riedet, kien tkun viżibilment irrabjata.","Kien dejjem jmur jgħarraf, ma setax jiddeċiedi, u jekk ma kienx jirċievi dak li ried, kien ikun imxarrab b'mod viżibbli.",ea8f2069da,2,-1.7857684869562447
en,mt,276,TGT,nllb,"He was always nagging. He couldn't make up his mind. If he didn't get what he wanted, he would get visibly upset.","Hija kien dejjem teqred. Ma setgħetx tiddeċiedi. Jekk ma tiksibx dak li riedet, kien tkun viżibilment irrabjata.","Kien dejjem jmur jgħarraf, ma setax jiddeċiedi, u jekk ma kienx jirċievi dak li ried, kien ikun imxarrab b'mod viżibbli.",fdb3529f30,50,-0.4931969619160719
en,mt,278,TGT,google-translate,The American man read her body language and immediately backed off. He voiced his concerns and waited patiently for her to respond.,Ir-raġel Malti qara l-lingwaġġ tal-ġisem tagħha u immedjatament żamm lura. Huwa esprima t-tħassib tiegħu u stenna bil-paċenzja li tirrispondih.,Ir-raġel Amerikan qara l-lingwaġġ tal-ġisem tagħha u immedjatament mar lura. Huwa esprima t-tħassib tiegħu u stenna bil-paċenzja li tirrispondiha.,6b30bb2e20,52,-0.6297064056485538
en,mt,279,TGT,nllb,Ryan was a ship captain. He was a well known treasure hunter. He hired a crew to help him find a lost shipwreck.,Ryan kien kaptan ta' vapur. Kien kaċċatur tat-teżor magħruf sew. Huwa qabbad ekwipaġġ biex jgħinu jsib nawfraġju mitluf.,"Ryan kien kapitnu tal- vapur, kien xjuħ ta' ġid magħruf, u kien iħaddem grupp biex jgħinuh isibu l- imwiet tal- vapur.",568095ee7b,11,-1.4620882907690056
en,mt,279,TGT,um-iwslt,Ryan was a ship captain. He was a well known treasure hunter. He hired a crew to help him find a lost shipwreck.,Ryan kien kaptan ta' vapur. Kien kaċċatur tat-teżor magħruf sew. Huwa qabbad ekwipaġġ biex jgħinu jsib nawfraġju mitluf.,Ryan kien is-sid ta' bastiment. Huwa kien kaċċatur magħruf għall-għarrieda. Huwa kien jimpjega ekwipaġġ biex jgħin bih isib nawfraġju mitluf.,6c96c257a2,20,-1.0722183611980411
en,mt,279,TGT,um-iwslt,Ryan was a ship captain. He was a well known treasure hunter. He hired a crew to help him find a lost shipwreck.,Ryan kien kaptan ta' vapur. Kien kaċċatur tat-teżor magħruf sew. Huwa qabbad ekwipaġġ biex jgħinu jsib nawfraġju mitluf.,Ryan kien is-sid ta' bastiment. Huwa kien kaċċatur magħruf għall-għarrieda. Huwa kien jimpjega ekwipaġġ biex jgħin bih isib nawfraġju mitluf.,2d3b2ae69a,25,-0.9574551000078504
en,mt,279,TGT,nllb,Ryan was a ship captain. He was a well known treasure hunter. He hired a crew to help him find a lost shipwreck.,Ryan kien kaptan ta' vapur. Kien kaċċatur tat-teżor magħruf sew. Huwa qabbad ekwipaġġ biex jgħinu jsib nawfraġju mitluf.,"Ryan kien kapitnu tal- vapur, kien xjuħ ta' ġid magħruf, u kien iħaddem grupp biex jgħinuh isibu l- imwiet tal- vapur.",4ea62f6070,36,-1.280794590326136
en,mt,279,TGT,nllb,Ryan was a ship captain. He was a well known treasure hunter. He hired a crew to help him find a lost shipwreck.,Ryan kien kaptan ta' vapur. Kien kaċċatur tat-teżor magħruf sew. Huwa qabbad ekwipaġġ biex jgħinu jsib nawfraġju mitluf.,"Ryan kien kapitnu tal- vapur, kien xjuħ ta' ġid magħruf, u kien iħaddem grupp biex jgħinuh isibu l- imwiet tal- vapur.",518d20bb0d,40,-1.7124815853070832
en,mt,279,TGT,um-iwslt,Ryan was a ship captain. He was a well known treasure hunter. He hired a crew to help him find a lost shipwreck.,Ryan kien kaptan ta' vapur. Kien kaċċatur tat-teżor magħruf sew. Huwa qabbad ekwipaġġ biex jgħinu jsib nawfraġju mitluf.,Ryan kien is-sid ta' bastiment. Huwa kien kaċċatur magħruf għall-għarrieda. Huwa kien jimpjega ekwipaġġ biex jgħin bih isib nawfraġju mitluf.,17f3a650ae,50,-1.4887848894072557
en,mt,279,TGT,google-translate,Ryan was a ship captain. He was a well known treasure hunter. He hired a crew to help him find a lost shipwreck.,Ryan kien kaptan ta' vapur. Kien kaċċatur tat-teżor magħruf sew. Huwa qabbad ekwipaġġ biex jgħinu jsib nawfraġju mitluf.,Ryan kien kaptan tal-vapur. Kien kaċċatur tat-teżor magħruf sew. Huwa qabbad ekwipaġġ biex jgħinu jsib nawfraġju mitluf.,4ea62f6070,99,1.1408758535678192
en,mt,27,TGT,google-translate,"For instance, immigrants are frequently linked to feelings of insecurity due to public concern over competition for jobs and housing, increasing demands on the welfare state, and general anxieties over national security.","Pereżempju, l-immigranti spiss huma marbuta ma’ sentimenti ta’ nuqqas ta’ sigurtà minħabba t-tħassib pubbliku dwar il-kompetizzjoni għall-impjiegi u l-akkomodazzjoni, żidiet fi fit-talbiet għall-għajnuna soċjali, u ansjetajiet ġenerali dwar is-sigurtà nazzjonali.","Pereżempju, l-immigranti ta’ spiss ikunu marbuta ma’ sentimenti ta’ nuqqas ta’ sigurtà minħabba tħassib pubbliku dwar il-kompetizzjoni għall-impjiegi u d-djar, talbiet dejjem jiżdiedu fuq l-istat soċjali, u ansjetajiet ġenerali dwar is-sigurtà nazzjonali.",4ea62f6070,85,0.602726866035829
en,mt,27,TGT,google-translate,"For instance, immigrants are frequently linked to feelings of insecurity due to public concern over competition for jobs and housing, increasing demands on the welfare state, and general anxieties over national security.","Pereżempju, l-immigranti spiss huma marbuta ma’ sentimenti ta’ nuqqas ta’ sigurtà minħabba t-tħassib pubbliku dwar il-kompetizzjoni għall-impjiegi u l-akkomodazzjoni, żidiet fi fit-talbiet għall-għajnuna soċjali, u ansjetajiet ġenerali dwar is-sigurtà nazzjonali.","Pereżempju, l-immigranti ta’ spiss ikunu marbuta ma’ sentimenti ta’ nuqqas ta’ sigurtà minħabba tħassib pubbliku dwar il-kompetizzjoni għall-impjiegi u d-djar, talbiet dejjem jiżdiedu fuq l-istat soċjali, u ansjetajiet ġenerali dwar is-sigurtà nazzjonali.",518d20bb0d,90,0.8761533692268795
en,mt,27,TGT,google-translate,"For instance, immigrants are frequently linked to feelings of insecurity due to public concern over competition for jobs and housing, increasing demands on the welfare state, and general anxieties over national security.","Pereżempju, l-immigranti spiss huma marbuta ma’ sentimenti ta’ nuqqas ta’ sigurtà minħabba t-tħassib pubbliku dwar il-kompetizzjoni għall-impjiegi u l-akkomodazzjoni, żidiet fi fit-talbiet għall-għajnuna soċjali, u ansjetajiet ġenerali dwar is-sigurtà nazzjonali.","Pereżempju, l-immigranti ta’ spiss ikunu marbuta ma’ sentimenti ta’ nuqqas ta’ sigurtà minħabba tħassib pubbliku dwar il-kompetizzjoni għall-impjiegi u d-djar, talbiet dejjem jiżdiedu fuq l-istat soċjali, u ansjetajiet ġenerali dwar is-sigurtà nazzjonali.",568095ee7b,92,1.046244722441361
en,mt,280,TGT,google-translate,"Sarah had a high paying job as a CEO, so when the phone broke she just tossed it aside and purchased a new one.","Sarah kellha xogħol li jħallas sew bħala kap eżekuttiv, għalhekk meta l-mowbajl inkisrilha hi ramietu u xtrat wieħed ġdid.","Sarah kellha xogħol li jħallas ħafna bħala CEO, għalhekk meta t-telefon inqasam hija biss warrbet u xtrat wieħed ġdid.",6b30bb2e20,37,-1.146262441532133
en,mt,282,TGT,um-iwslt,"She was white so the money she got must be from drugs, that's how they get a hold of money.","Kienet bajda allura l-flus li qalgħet bilfors li kienu mid-droga, hekk jiksbu l-flus dawk.","għalhekk il-flus li ġabet magħha għandhom ikunu minn mediċini, jiġifieri kif jistgħu jġibu magħhom flus.",2d3b2ae69a,0,-1.6089778011966243
en,mt,282,TGT,nllb,"She was white so the money she got must be from drugs, that's how they get a hold of money.","Kienet bajda allura l-flus li qalgħet bilfors li kienu mid-droga, hekk jiksbu l-flus dawk.","Hija kienet bajda għalhekk il-flus hija ltqajna għandu jkun minn droga, li huwa kif dawn jiksbu ħakma ta 'flus.",6c96c257a2,25,-0.9226474191271984
en,mt,282,TGT,um-iwslt,"She was white so the money she got must be from drugs, that's how they get a hold of money.","Kienet bajda allura l-flus li qalgħet bilfors li kienu mid-droga, hekk jiksbu l-flus dawk.","għalhekk il-flus li ġabet magħha għandhom ikunu minn mediċini, jiġifieri kif jistgħu jġibu magħhom flus.",6c96c257a2,5,-1.5209311874105693
en,mt,283,TGT,google-translate,Philip was happy at the prospect of Mom's homecooked meal on Sunday after eating sandwiches and chips all week.,Philip kien kuntent bil-prospett ta 'ikla homecooked ta' omm il-Ħadd wara li kiel sandwiches u chips il-ġimgħa kollha.,Philip kien kuntent bil-prospett ta 'ikla homecooked ta' omm il-Ħadd wara li kiel sandwiches u chips il-ġimgħa kollha.,63d6765581,100,0.5949581669322209
en,mt,283,TGT,google-translate,Philip was happy at the prospect of Mom's homecooked meal on Sunday after eating sandwiches and chips all week.,Philip kien kuntent bil-prospett ta 'ikla homecooked ta' omm il-Ħadd wara li kiel sandwiches u chips il-ġimgħa kollha.,Philip kien kuntent bil-prospett ta 'ikla homecooked ta' omm il-Ħadd wara li kiel sandwiches u chips il-ġimgħa kollha.,b668484691,17,-1.1089507331917172
en,mt,284,TGT,google-translate,In the end they decided to take Kate's one because it was very clean and well kept for being the car of a man.,Fl-aħħar iddeċidew li jieħdu dik ta’ Kate għax kienet nadifa ħafna u miżmuma tajjeb għal- karozza ta’ raġel.,Fl-aħħar iddeċidew li jieħdu dik ta’ Kate għax kienet nadifa ħafna u miżmuma tajjeb għax kienet karozza ta’ raġel.,389e0f80e0,100,1.1251404470798312
en,mt,284,TGT,um-iwslt,In the end they decided to take Kate's one because it was very clean and well kept for being the car of a man.,Fl-aħħar iddeċidew li jieħdu dik ta’ Kate għax kienet nadifa ħafna u miżmuma tajjeb għal- karozza ta’ raġel.,fl-aħħar mill-aħħar iddeċidew li jieħdu lil Kate's wieħed għaliex kien nadif ħafna u miżmum tajjeb biex ikun il-karozza ta' raġel.,63d6765581,100,0.5949581669322209
en,mt,284,TGT,um-iwslt,In the end they decided to take Kate's one because it was very clean and well kept for being the car of a man.,Fl-aħħar iddeċidew li jieħdu dik ta’ Kate għax kienet nadifa ħafna u miżmuma tajjeb għal- karozza ta’ raġel.,fl-aħħar mill-aħħar iddeċidew li jieħdu lil Kate's wieħed għaliex kien nadif ħafna u miżmum tajjeb biex ikun il-karozza ta' raġel.,b668484691,17,-1.1089507331917172
en,mt,284,TGT,um-iwslt,In the end they decided to take Kate's one because it was very clean and well kept for being the car of a man.,Fl-aħħar iddeċidew li jieħdu dik ta’ Kate għax kienet nadifa ħafna u miżmuma tajjeb għal- karozza ta’ raġel.,fl-aħħar mill-aħħar iddeċidew li jieħdu lil Kate's wieħed għaliex kien nadif ħafna u miżmum tajjeb biex ikun il-karozza ta' raġel.,34ebab24eb,26,-0.8603842796158417
en,mt,284,TGT,google-translate,In the end they decided to take Kate's one because it was very clean and well kept for being the car of a man.,Fl-aħħar iddeċidew li jieħdu dik ta’ Kate għax kienet nadifa ħafna u miżmuma tajjeb għal- karozza ta’ raġel.,Fl-aħħar iddeċidew li jieħdu dik ta’ Kate għax kienet nadifa ħafna u miżmuma tajjeb għax kienet karozza ta’ raġel.,22c30fb9d3,77,1.2506888425149185
en,mt,284,TGT,google-translate,In the end they decided to take Kate's one because it was very clean and well kept for being the car of a man.,Fl-aħħar iddeċidew li jieħdu dik ta’ Kate għax kienet nadifa ħafna u miżmuma tajjeb għal- karozza ta’ raġel.,Fl-aħħar iddeċidew li jieħdu dik ta’ Kate għax kienet nadifa ħafna u miżmuma tajjeb għax kienet karozza ta’ raġel.,6b353acb1e,82,0.7379633648836049
en,mt,285,TGT,nllb,Some American workers were working on building a new road.,Xi ħaddiema Maltin kienu qed jaħdmu biex jibnu triq ġdida.,Xi ħaddiema Amerikani kienu qed jaħdmu fuq il- bini taʼ triq ġdida.,6b353acb1e,100,1.3505446046656264
en,mt,285,TGT,nllb,Some American workers were working on building a new road.,Xi ħaddiema Maltin kienu qed jaħdmu biex jibnu triq ġdida.,Xi ħaddiema Amerikani kienu qed jaħdmu fuq il- bini taʼ triq ġdida.,389e0f80e0,100,1.1251404470798312
en,mt,285,TGT,nllb,Some American workers were working on building a new road.,Xi ħaddiema Maltin kienu qed jaħdmu biex jibnu triq ġdida.,Xi ħaddiema Amerikani kienu qed jaħdmu fuq il- bini taʼ triq ġdida.,22c30fb9d3,86,1.5416971047340051
en,mt,286,TGT,google-translate,"They were from Colorado, where snow is not common, and this whole ordeal cause her to be frightened and cold.","Kienu mill-Kanada, fejn il-borra mhix komuni, u dan l-esperjenza kollha ġgħalitha tibża' u tiksaħ.","Kienu minn Colorado, fejn il-borra mhix komuni, u dan il-kalvarju kollu jġiegħelha tkun mbeżżgħa u kiesħa.",9913cdf871,13,-0.6781297335740446
en,mt,286,TGT,nllb,"They were from Colorado, where snow is not common, and this whole ordeal cause her to be frightened and cold.","Kienu mill-Kanada, fejn il-borra mhix komuni, u dan l-esperjenza kollha ġgħalitha tibża' u tiksaħ.","Huma kienu minn Colorado, fejn is- silġ mhux komuni, u dan kollu provaw tagħha biex tkun imbeżżgħata u kiesaħ.",e18635d572,25,-0.7330223584763831
en,mt,286,TGT,nllb,"They were from Colorado, where snow is not common, and this whole ordeal cause her to be frightened and cold.","Kienu mill-Kanada, fejn il-borra mhix komuni, u dan l-esperjenza kollha ġgħalitha tibża' u tiksaħ.","Huma kienu minn Colorado, fejn is- silġ mhux komuni, u dan kollu provaw tagħha biex tkun imbeżżgħata u kiesaħ.",2ed9d89854,53,0.2007240563120696
en,mt,287,TGT,google-translate,"Kacey failed to follow the instructions, since she had a hard time handling all the cake mix as a teenager.","Kacey ma rnexxiliex ssegwi l-istruzzjonijiet, peress li kellha diffikulta biex tagħmel t-taħlita tal-kejk kollha minħabba li kienet tfajla adolexxenti.","Kacey naqset milli ssegwi l-istruzzjonijiet, peress li kellha diffiċli biex timmaniġġja t-taħlita kollha tal-kejk meta kienet adoloxxenti.",e18635d572,95,0.9221894187283529
en,mt,288,TGT,nllb,Mike was old and his body couldn't take the damage.,Mike kien anzjan u ġismu ma setax jiflaħ l-isforz.,Mike kien anzjan u ġismu ma setax jieħu l- ħsara.,6b30bb2e20,85,0.5067168732953202
en,mt,289,TGT,google-translate,"Surviving was fine, but I simply cannot enlist the help of my comrade who is now in a hospital.","Irnexxieli nibqa ħaj, imma ma nistax nitlob l- għajnuna taʼ sieħbi li issa jinsab fl-isptar.","Li ngħix kien tajjeb, imma sempliċement ma nistax nikseb l- għajnuna taʼ sieħbi li issa jinsab fi sptar.",6c96c257a2,75,0.5730620015812288
en,mt,289,TGT,google-translate,"Surviving was fine, but I simply cannot enlist the help of my comrade who is now in a hospital.","Irnexxieli nibqa ħaj, imma ma nistax nitlob l- għajnuna taʼ sieħbi li issa jinsab fl-isptar.","Li ngħix kien tajjeb, imma sempliċement ma nistax nikseb l- għajnuna taʼ sieħbi li issa jinsab fi sptar.",2d3b2ae69a,83,0.5540775667501051
en,mt,28,TGT,nllb,"Immigrants’ children and grandchildren, born and socialised in the country like the children of nationals, make up a substantial part of the population in many historical countries of immigration.","It-tfal u n-neputijiet tal-immigranti, li twieldu u ssoċjalizzaw fi l-pajjiż bħat-tfal taċ-ċittadini nazzjonali, jagħmlu parti sostanzjali mill-popolazzjoni f’bosta pajjiżi bi storja ta’ immigrazzjoni.","L-immigranti it-tfal u n-neputijiet, imwielda u soċjalizzati fil-pajjiż bħal t-tfal ta' ċittadini, jiffurmaw parti sostanzjali mill-popolazzjoni f'ħafna pajjiżi storikament ta' immigrazzjoni.",6b30bb2e20,97,0.9199617020021835
en,mt,28,TGT,google-translate,"Immigrants’ children and grandchildren, born and socialised in the country like the children of nationals, make up a substantial part of the population in many historical countries of immigration.","It-tfal u n-neputijiet tal-immigranti, li twieldu u ssoċjalizzaw fi l-pajjiż bħat-tfal taċ-ċittadini nazzjonali, jagħmlu parti sostanzjali mill-popolazzjoni f’bosta pajjiżi bi storja ta’ immigrazzjoni.","Ulied u neputijiet tal-immigranti, imwielda u soċjalizzati fil-pajjiż bħat-tfal taċ-ċittadini, jiffurmaw parti sostanzjali mill-popolazzjoni f’ħafna pajjiżi storiċi tal-immigrazzjoni.",4ea62f6070,98,1.1024366401726768
en,mt,291,TGT,um-iwslt,He knew he had to apprehend the criminal citizen eventually.,Huwa kien jaf li eventwalment kellu jaqbad liċ-ċittadin kriminali.,għalhekk huwa kellu jaħrab liċ-ċittadin kriminali.,4ea62f6070,56,-0.5120103224232931
en,mt,293,TGT,nllb,Ming cooked rice for nearly every meal.,Ming sajjar ross għal kważi kull ikla.,Ming kien jagħmil ross kważi għal kull ikla.,2ed9d89854,78,0.8340766611802507
en,mt,293,TGT,um-iwslt,Ming cooked rice for nearly every meal.,Ming sajjar ross għal kważi kull ikla.,ross imsajjar għal kważi kull ikla.,6b30bb2e20,89,0.6444651495309414
en,mt,293,TGT,nllb,Ming cooked rice for nearly every meal.,Ming sajjar ross għal kważi kull ikla.,Ming kien jagħmil ross kważi għal kull ikla.,e18635d572,95,0.9221894187283529
en,mt,294,TGT,nllb,He always took care of the yard work himself. He operated a riding lawn mower like no one's business.,Dejjem kien jieħu ħsieb ix-xogħol tal-bitħa hu stess. ,Dejjem kien jieħu ħsieb ix- xogħol tal- ġnien waħdu.,6b353acb1e,46,-0.48719911468043825
en,mt,295,TGT,um-iwslt,Men are naturally timid.,L-irġiel huma naturalment timidi.,l-irġiel huma naturalment innoċenti.,6c96c257a2,80,0.7226329436520714
en,mt,295,TGT,google-translate,Men are naturally timid.,L-irġiel huma naturalment timidi.,L-irġiel huma naturalment timidi.,9d0533af81,90,0.5005777009437008
en,mt,295,TGT,google-translate,Men are naturally timid.,L-irġiel huma naturalment timidi.,L-irġiel huma naturalment timidi.,37ee95f35d,95,1.0288021706307025
en,mt,296,TGT,google-translate,The man made lunch for the children when they were home from school.,Ir-raġel għamel ikla għat-tfal meta waslu d-dar mill-iskola.,Ir-raġel għamel ikla għat-tfal meta kienu d-dar mill-iskola.,6b30bb2e20,80,0.3345315280007939
en,mt,298,TGT,google-translate,Robert was a fighter jet pilot who was deployed multiple times throughout the course of his career.,Robert kien pilota tal-ġettijiet tal-ġlied li ġie mibgħut għal-gwerra ħafna drabi matul il-karriera tiegħu.,Robert kien pilota tal-ġett tal-ġlied li ġie skjerat diversi drabi matul il-karriera tiegħu.,6c96c257a2,90,1.0217748277937568
en,mt,299,TGT,nllb,Emily was confident that people would see her as a strong leader and she would win the election.,Emily kienet fiduċjuża li n-nies se jarawha bħala mexxejja b’saħħitha u li se tirbaħ l-elezzjoni.,Emily kienet fiduċja li n- nies kienu jarawha bħala mexxejja b'saħħitha u li hi kienet se tirbaħ l- elezzjoni.,4ea62f6070,73,0.14145630529412334
en,mt,29,TGT,um-iwslt,"Newcomer pupils, especially those who do not speak the language, benefit from orientation programmes to overcome initial barriers linked to the disruption in their education and their families’ conditions of settlement.","Studenti ġodda, b’mod speċjali dawk li ma jkunux jitkellmu l-lingwa, jibbenefikaw minn programmi ta’ orjentazzjoni sabiex jegħlbu ostakli inizjali marbuta mat-taqlib fl edukazzjoni tagħhom u fi l-kundizzjonijiet ta’ stabbiliment tal-familji tagħhom.","l-istudenti l-ġodda, speċjalment dawk li ma jitkellmux il-lingwa, jibbenefikaw minn programmi ta' orjentazzjoni biex jingħelbu l-ostakoli inizjali marbuta mat-tfixkil fl-edukazzjoni tagħhom u l-familji tagħhom.",6c96c257a2,80,0.7226329436520714
en,mt,2,TGT,nllb,Mobility is driven by both the desire of workers to improve their economic situation and companies’ search for workers to meet their requirements for labour.,Ilmobilità tiġi kemm mix-xewqa talħaddiema li jtejbu s-sitwazzjoni ekonomika tagħhom kif ukoll mit-tfittxija tal-kumpaniji għallħaddiema sabiex jissodisfaw ir-rekwiżiti tagħhom għax-xogħol.,Il-mobilità hija mqanqla kemm mid-deżira tal-ħaddiema biex itejbu s-sitwazzjoni ekonomika tagħhom kif ukoll mill-kumpaniji li jfittxu ħaddiema biex jissodisfaw il-ħtiġijiet tagħhom għall-ħaddiema.,6c96c257a2,33,-0.6833339118138501
en,mt,2,TGT,nllb,Mobility is driven by both the desire of workers to improve their economic situation and companies’ search for workers to meet their requirements for labour.,Ilmobilità tiġi kemm mix-xewqa talħaddiema li jtejbu s-sitwazzjoni ekonomika tagħhom kif ukoll mit-tfittxija tal-kumpaniji għallħaddiema sabiex jissodisfaw ir-rekwiżiti tagħhom għax-xogħol.,Il-mobilità hija mqanqla kemm mid-deżira tal-ħaddiema biex itejbu s-sitwazzjoni ekonomika tagħhom kif ukoll mill-kumpaniji li jfittxu ħaddiema biex jissodisfaw il-ħtiġijiet tagħhom għall-ħaddiema.,2d3b2ae69a,51,-0.2798714907715255
en,mt,2,TGT,google-translate,Mobility is driven by both the desire of workers to improve their economic situation and companies’ search for workers to meet their requirements for labour.,Ilmobilità tiġi kemm mix-xewqa talħaddiema li jtejbu s-sitwazzjoni ekonomika tagħhom kif ukoll mit-tfittxija tal-kumpaniji għallħaddiema sabiex jissodisfaw ir-rekwiżiti tagħhom għax-xogħol.,Il-mobilità hija mmexxija kemm mix-xewqa tal-ħaddiema li jtejbu s-sitwazzjoni ekonomika tagħhom kif ukoll mit-tfittxija tal-kumpaniji għal ħaddiema biex jissodisfaw ir-rekwiżiti tagħhom għax-xogħol.,6b30bb2e20,99,0.9888358401199941
en,mt,300,TGT,um-iwslt,Jane took a course in aeronautical engineering before becoming a pilot for a commercial airline.,Jane ħadet kors fl-inġinerija aeronawtika qabel saret pilota għal linja kummerċjali tal-ajru.,"fl-inġinerija aeronawtika, il-Ġappun ħa l-kors qabel ma sar bdot għal linja ta' l-ajru kummerċjali.",b668484691,2,-1.5402093516551627
en,mt,300,TGT,um-iwslt,Jane took a course in aeronautical engineering before becoming a pilot for a commercial airline.,Jane ħadet kors fl-inġinerija aeronawtika qabel saret pilota għal linja kummerċjali tal-ajru.,"fl-inġinerija aeronawtika, il-Ġappun ħa l-kors qabel ma sar bdot għal linja ta' l-ajru kummerċjali.",34ebab24eb,24,-0.9284722441897573
en,mt,300,TGT,um-iwslt,Jane took a course in aeronautical engineering before becoming a pilot for a commercial airline.,Jane ħadet kors fl-inġinerija aeronawtika qabel saret pilota għal linja kummerċjali tal-ajru.,"fl-inġinerija aeronawtika, il-Ġappun ħa l-kors qabel ma sar bdot għal linja ta' l-ajru kummerċjali.",63d6765581,25,-2.7564692755507822
en,mt,300,TGT,nllb,Jane took a course in aeronautical engineering before becoming a pilot for a commercial airline.,Jane ħadet kors fl-inġinerija aeronawtika qabel saret pilota għal linja kummerċjali tal-ajru.,Jane għamlet kors taʼ inġinerija fl- ajrunawtika qabel ma saret pilota għal linja tal- ajruplani kummerċjali.,ea8f2069da,82,1.0183307900824867
en,mt,302,TGT,um-iwslt,"While driving, Jack's car broke down, but he popped open the hood and fixed the problem.","Waqt li kien qed isuq, il-karozza ta’ Jack waqfet, iżda huwa fetaħ il-bonit u sewwa' l-problema.","waqt is-sewqan, il-karozza ta' Jack waqgħet għall-agħar, iżda huwa faħħar il-ħila u ffissa l-problema.",4ea62f6070,46,-0.8964024563747145
en,mt,303,TGT,google-translate,Martin used his wife's disappearance to flirt with a woman who worked for him over text.,"Martin uża l-għajbien ta’ martu biex jaqbad ma’ mara li ħadmet għalih, permezz ta' messaġġi.",Martin uża l-għajbien ta’ martu biex flirt ma’ mara li ħadmet għalih fuq messaġġi.,2ed9d89854,12,-0.8379742156717473
