src_lang,tgt_lang,item_id,item_type,system,src,ref,mt,user_id,raw_score,z_score
en,mt,234,TGT,um-iwslt,"High winds, hail, excessive precipitation, and wildfires are forms and effects of severe weather, as are thunderstorms, tornadoes, waterspouts, and cyclones.","Irjieħ qawwija, silġ, xita eċċessiva, u nirien f’żoni mhux ikkultivati huma tipi u effetti ta’ temp sever, bħal ma huma l-maltempati bir-ragħad, it-trombi tal-arja, it-trombi tal-baħar, u ċ-ċikluni.","irjieħ għoljin, silġ, preċipitazzjoni eċċessiva, u nirien selvaġġi huma forom u effetti ta' temp sever, kif inhuma għalhekk il-ġir, il-ġir, il-ġir tal-ilma, u ċ-ċikletti.",6b353acb1e,24,-1.2359095188584646
en,mt,234,TGT,um-iwslt,"High winds, hail, excessive precipitation, and wildfires are forms and effects of severe weather, as are thunderstorms, tornadoes, waterspouts, and cyclones.","Irjieħ qawwija, silġ, xita eċċessiva, u nirien f’żoni mhux ikkultivati huma tipi u effetti ta’ temp sever, bħal ma huma l-maltempati bir-ragħad, it-trombi tal-arja, it-trombi tal-baħar, u ċ-ċikluni.","irjieħ għoljin, silġ, preċipitazzjoni eċċessiva, u nirien selvaġġi huma forom u effetti ta' temp sever, kif inhuma għalhekk il-ġir, il-ġir, il-ġir tal-ilma, u ċ-ċikletti.",22c30fb9d3,40,0.05432154228089614
en,mt,234,TGT,um-iwslt,"High winds, hail, excessive precipitation, and wildfires are forms and effects of severe weather, as are thunderstorms, tornadoes, waterspouts, and cyclones.","Irjieħ qawwija, silġ, xita eċċessiva, u nirien f’żoni mhux ikkultivati huma tipi u effetti ta’ temp sever, bħal ma huma l-maltempati bir-ragħad, it-trombi tal-arja, it-trombi tal-baħar, u ċ-ċikluni.","irjieħ għoljin, silġ, preċipitazzjoni eċċessiva, u nirien selvaġġi huma forom u effetti ta' temp sever, kif inhuma għalhekk il-ġir, il-ġir, il-ġir tal-ilma, u ċ-ċikletti.",d0dad7deab,56,-0.7044736379895967
en,mt,234,TGT,um-iwslt,"High winds, hail, excessive precipitation, and wildfires are forms and effects of severe weather, as are thunderstorms, tornadoes, waterspouts, and cyclones.","Irjieħ qawwija, silġ, xita eċċessiva, u nirien f’żoni mhux ikkultivati huma tipi u effetti ta’ temp sever, bħal ma huma l-maltempati bir-ragħad, it-trombi tal-arja, it-trombi tal-baħar, u ċ-ċikluni.","irjieħ għoljin, silġ, preċipitazzjoni eċċessiva, u nirien selvaġġi huma forom u effetti ta' temp sever, kif inhuma għalhekk il-ġir, il-ġir, il-ġir tal-ilma, u ċ-ċikletti.",389e0f80e0,70,0.1409463195046007
en,mt,234,TGT,google-translate,"High winds, hail, excessive precipitation, and wildfires are forms and effects of severe weather, as are thunderstorms, tornadoes, waterspouts, and cyclones.","Irjieħ qawwija, silġ, xita eċċessiva, u nirien f’żoni mhux ikkultivati huma tipi u effetti ta’ temp sever, bħal ma huma l-maltempati bir-ragħad, it-trombi tal-arja, it-trombi tal-baħar, u ċ-ċikluni.","Irjieħ qawwija, silġ, preċipitazzjoni eċċessiva, u nirien mifruxa huma forom u effetti ta’ temp qawwi, bħalma huma maltempati bir-ragħad, tornadoes, waterspouts, u ċikluni.",22c30fb9d3,76,1.2183545911572422
en,mt,234,TGT,google-translate,"High winds, hail, excessive precipitation, and wildfires are forms and effects of severe weather, as are thunderstorms, tornadoes, waterspouts, and cyclones.","Irjieħ qawwija, silġ, xita eċċessiva, u nirien f’żoni mhux ikkultivati huma tipi u effetti ta’ temp sever, bħal ma huma l-maltempati bir-ragħad, it-trombi tal-arja, it-trombi tal-baħar, u ċ-ċikluni.","Irjieħ qawwija, silġ, preċipitazzjoni eċċessiva, u nirien mifruxa huma forom u effetti ta’ temp qawwi, bħalma huma maltempati bir-ragħad, tornadoes, waterspouts, u ċikluni.",389e0f80e0,80,0.4690110286963442
en,mt,234,TGT,google-translate,"High winds, hail, excessive precipitation, and wildfires are forms and effects of severe weather, as are thunderstorms, tornadoes, waterspouts, and cyclones.","Irjieħ qawwija, silġ, xita eċċessiva, u nirien f’żoni mhux ikkultivati huma tipi u effetti ta’ temp sever, bħal ma huma l-maltempati bir-ragħad, it-trombi tal-arja, it-trombi tal-baħar, u ċ-ċikluni.","Irjieħ qawwija, silġ, preċipitazzjoni eċċessiva, u nirien mifruxa huma forom u effetti ta’ temp qawwi, bħalma huma maltempati bir-ragħad, tornadoes, waterspouts, u ċikluni.",6b353acb1e,96,1.2144154402696217
en,mt,234,TGT,google-translate,"High winds, hail, excessive precipitation, and wildfires are forms and effects of severe weather, as are thunderstorms, tornadoes, waterspouts, and cyclones.","Irjieħ qawwija, silġ, xita eċċessiva, u nirien f’żoni mhux ikkultivati huma tipi u effetti ta’ temp sever, bħal ma huma l-maltempati bir-ragħad, it-trombi tal-arja, it-trombi tal-baħar, u ċ-ċikluni.","Irjieħ qawwija, silġ, preċipitazzjoni eċċessiva, u nirien mifruxa huma forom u effetti ta’ temp qawwi, bħalma huma maltempati bir-ragħad, tornadoes, waterspouts, u ċikluni.",d0dad7deab,99,1.0950728828155123
en,mt,235,TGT,google-translate,Travellers are strongly advised to be aware of any risk of severe weather affecting their area as they may affect any travel plans.,Il-vjaġġaturi huma avżati b'mod qawwi li għandhom ikunu jafu dwar kwalunkwe riskju ta' temp sever li jista' jaffettwa ż-żona tagħhom minħabba li jista' jaffettwa l-pjanijiet tal-ivvjaġġar tagħhom.,Il-vjaġġaturi huma avżati bil-qawwa biex ikunu konxji ta’ kwalunkwe riskju ta’ temp qawwi li jaffettwa ż-żona tagħhom peress li jistgħu jaffettwaw kwalunkwe pjan tal-ivvjaġġar.,63d6765581,100,0.5949581669322209
en,mt,235,TGT,google-translate,Travellers are strongly advised to be aware of any risk of severe weather affecting their area as they may affect any travel plans.,Il-vjaġġaturi huma avżati b'mod qawwi li għandhom ikunu jafu dwar kwalunkwe riskju ta' temp sever li jista' jaffettwa ż-żona tagħhom minħabba li jista' jaffettwa l-pjanijiet tal-ivvjaġġar tagħhom.,Il-vjaġġaturi huma avżati bil-qawwa biex ikunu konxji ta’ kwalunkwe riskju ta’ temp qawwi li jaffettwa ż-żona tagħhom peress li jistgħu jaffettwaw kwalunkwe pjan tal-ivvjaġġar.,edc20203c1,99,1.1371755571232207
en,mt,236,TGT,nllb,"Books and magazines dealing with wilderness survival are common, but publications dealing with war zones are few.","Kotba u rivisti dwar is-sopravivenza fis-selvaġġ huma komuni, iżda m’hemmx wisq pubblikazzjonijiet dwar żoni tal-gwerra.","Il- kotba u l- rivisti li jitkellmu dwar is- sopravivenza fid- deżert huma komuni, imma l- pubblikazzjonijiet li jitkellmu dwar iż- żoni tal- gwerra huma ftit.",4ea62f6070,46,-0.8964024563747145
en,mt,236,REF,[ref],"Books and magazines dealing with wilderness survival are common, but publications dealing with war zones are few.","Kotba u rivisti dwar is-sopravivenza fis-selvaġġ huma komuni, iżda m’hemmx wisq pubblikazzjonijiet dwar żoni tal-gwerra.","Kotba u rivisti dwar is-sopravivenza fis-selvaġġ huma komuni, iżda m’hemmx wisq pubblikazzjonijiet dwar żoni tal-gwerra.",6b30bb2e20,68,-0.07871330070606941
en,mt,236,TGT,nllb,"Books and magazines dealing with wilderness survival are common, but publications dealing with war zones are few.","Kotba u rivisti dwar is-sopravivenza fis-selvaġġ huma komuni, iżda m’hemmx wisq pubblikazzjonijiet dwar żoni tal-gwerra.","Il- kotba u l- rivisti li jitkellmu dwar is- sopravivenza fid- deżert huma komuni, imma l- pubblikazzjonijiet li jitkellmu dwar iż- żoni tal- gwerra huma ftit.",518d20bb0d,70,-0.15930061258670555
en,mt,236,TGT,nllb,"Books and magazines dealing with wilderness survival are common, but publications dealing with war zones are few.","Kotba u rivisti dwar is-sopravivenza fis-selvaġġ huma komuni, iżda m’hemmx wisq pubblikazzjonijiet dwar żoni tal-gwerra.","Il- kotba u l- rivisti li jitkellmu dwar is- sopravivenza fid- deżert huma komuni, imma l- pubblikazzjonijiet li jitkellmu dwar iż- żoni tal- gwerra huma ftit.",568095ee7b,93,1.077211796678526
en,mt,237,TGT,nllb,"Most deaths happen as result of fatigue trying to swim back against the current, which may be impossible.","Ħafna mwiet jiġru minħabba għejja wara li wieħed jipprova jgħum lura kontra l-kurrent, li jista’ jkun impossibbli.","Il- biċċa l- kbira tal- imwiet iseħħu minħabba li jkunu għajjien meta jkunu qed jippruvaw jgħumu lura kontra l- kurrent, li jistaʼ jkun impossibbli.",6b30bb2e20,75,0.16234618270626752
en,mt,238,TGT,um-iwslt,"When returning home after living abroad, you've adapted to the new culture and lost some of your habits from your home culture.","Meta tirritorna f'pajjiżek wara li tkun għext barra, inti adattajt għall-kultura l-ġdida u tlift ftit mid-drawwiet tiegħek tal-kultura ta' pajjiżek.","meta tmur lura d-dar wara li tgħix barra minn pajjiżek, inti adattat għall-kultura l-ġdida u tilef xi wħud mis-drawwiettiegħek mill-kultura tiegħek.",37ee95f35d,55,-0.22407166713970803
en,mt,239,TGT,google-translate,"When you went abroad at first, people were probably patient and understanding, knowing that travellers in a new country need to adapt.","Meta sifirt, għall-ewwel in-nies probabbilment ħadu paċenzja u fehmuk, għax jafu li l-vjaġġaturi f'pajjiż ġdid ikollhom bżonn li jadattaw.","Meta inti mort barra mill-pajjiż għall-ewwel, in-nies probabbilment kienu paċenzjużi u fehim, jafu li vjaġġaturi f'pajjiż ġdid jeħtieġ li jadattaw.",568095ee7b,42,-0.50210898941689
en,mt,239,TGT,google-translate,"When you went abroad at first, people were probably patient and understanding, knowing that travellers in a new country need to adapt.","Meta sifirt, għall-ewwel in-nies probabbilment ħadu paċenzja u fehmuk, għax jafu li l-vjaġġaturi f'pajjiż ġdid ikollhom bżonn li jadattaw.","Meta inti mort barra mill-pajjiż għall-ewwel, in-nies probabbilment kienu paċenzjużi u fehim, jafu li vjaġġaturi f'pajjiż ġdid jeħtieġ li jadattaw.",4ea62f6070,52,-0.6657671760038617
en,mt,239,TGT,google-translate,"When you went abroad at first, people were probably patient and understanding, knowing that travellers in a new country need to adapt.","Meta sifirt, għall-ewwel in-nies probabbilment ħadu paċenzja u fehmuk, għax jafu li l-vjaġġaturi f'pajjiż ġdid ikollhom bżonn li jadattaw.","Meta inti mort barra mill-pajjiż għall-ewwel, in-nies probabbilment kienu paċenzjużi u fehim, jafu li vjaġġaturi f'pajjiż ġdid jeħtieġ li jadattaw.",518d20bb0d,80,0.35842637832008695
en,mt,23,TGT,google-translate,"People who have not yet embarked on the road to learning a foreign language, may feel concerned or afraid, like looking at the sea when they do not know how to swim.","Persuni li għadhom ma bdewx it-triq biex jitgħallmu lingwa barranija, jistgħu jħossuhom imħassba jew beżgħana, donnhom qed iħarsu lejn il-baħar meta ma jafux kif jgħumu.","Nies li għadhom ma bdewx fit-triq biex jitgħallmu lingwa barranija, jistgħu jħossuhom imħassba jew jibżgħu, bħal iħarsu lejn il-baħar meta ma jafux jgħumu.",6c96c257a2,66,0.30383430585371185
en,mt,240,TGT,um-iwslt,"The service is frequently used by shipping, including pleasure craft, as well as expeditions who have remote data and voice needs.","Is-servizz ta' spiss jintuża mill-vapuri, inklużi dgħajjes tad-divertiment, kif ukoll spedizzjonijiet li għandhom bżonn jikkomunikaw mill-bogħod bil-vuċi u d-data.","is-servizz jintuża spiss mit-tbaħħir, inkluż l-inġenji tal-baħar tad-divertiment, kif ukoll l-aċċelerazzjonijiet li għandhom ħtiġijiet ta' dejta u ta' vuċi remoti.",7d111a8c45,33,-0.7561830537250251
en,mt,240,TGT,nllb,"The service is frequently used by shipping, including pleasure craft, as well as expeditions who have remote data and voice needs.","Is-servizz ta' spiss jintuża mill-vapuri, inklużi dgħajjes tad-divertiment, kif ukoll spedizzjonijiet li għandhom bżonn jikkomunikaw mill-bogħod bil-vuċi u d-data.","Is-servizz jintuża spiss minn vapuri, inklużi bastimenti tal-pjaċir, kif ukoll minn spedizzjonijiet li għandhom ħtiġijiet ta' dejta u vuċi mill-bogħod.",7d111a8c45,48,-0.01709456371452846
en,mt,240,TGT,google-translate,"The service is frequently used by shipping, including pleasure craft, as well as expeditions who have remote data and voice needs.","Is-servizz ta' spiss jintuża mill-vapuri, inklużi dgħajjes tad-divertiment, kif ukoll spedizzjonijiet li għandhom bżonn jikkomunikaw mill-bogħod bil-vuċi u d-data.","Is-servizz huwa spiss użat mit-tbaħħir, inklużi dgħajjes tad-divertiment, kif ukoll spedizzjonijiet li għandhom ħtiġijiet ta 'dejta u vuċi remoti.",e18635d572,90,0.8039600060708718
en,mt,240,TGT,google-translate,"The service is frequently used by shipping, including pleasure craft, as well as expeditions who have remote data and voice needs.","Is-servizz ta' spiss jintuża mill-vapuri, inklużi dgħajjes tad-divertiment, kif ukoll spedizzjonijiet li għandhom bżonn jikkomunikaw mill-bogħod bil-vuċi u d-data.","Is-servizz huwa spiss użat mit-tbaħħir, inklużi dgħajjes tad-divertiment, kif ukoll spedizzjonijiet li għandhom ħtiġijiet ta 'dejta u vuċi remoti.",81666f704f,91,0.6329447515503821
en,mt,241,TGT,um-iwslt,"In many cases, enrolling on a gap-year course abroad can actually improve your chances of moving into higher education back in your home country.","F’ħafna każijiet, l-iskrizzjoni f’kors matul sena ta’ intervall barra mill-pajjiż tista’ attwalment ittejjeb il-possibiltajiet tiegħek li tipprogressa lejn edukazzjoni għolja lura fil-pajjiż tiegħek.","f'ħafna każijiet, ir-reġistrazzjoni f'kors li jkun differenti f'pajjiżek tista' fil-fatt ittejjeb il-possibilitajiet tiegħek li terġa' tmur lura għall-edukazzjoni ogħla f'pajjiżek.",81666f704f,0,-1.858317030070931
en,mt,241,TGT,um-iwslt,"In many cases, enrolling on a gap-year course abroad can actually improve your chances of moving into higher education back in your home country.","F’ħafna każijiet, l-iskrizzjoni f’kors matul sena ta’ intervall barra mill-pajjiż tista’ attwalment ittejjeb il-possibiltajiet tiegħek li tipprogressa lejn edukazzjoni għolja lura fil-pajjiż tiegħek.","f'ħafna każijiet, ir-reġistrazzjoni f'kors li jkun differenti f'pajjiżek tista' fil-fatt ittejjeb il-possibilitajiet tiegħek li terġa' tmur lura għall-edukazzjoni ogħla f'pajjiżek.",e18635d572,70,0.3310423554409472
en,mt,241,TGT,nllb,"In many cases, enrolling on a gap-year course abroad can actually improve your chances of moving into higher education back in your home country.","F’ħafna każijiet, l-iskrizzjoni f’kors matul sena ta’ intervall barra mill-pajjiż tista’ attwalment ittejjeb il-possibiltajiet tiegħek li tipprogressa lejn edukazzjoni għolja lura fil-pajjiż tiegħek.","F'ħafna każijiet, l- iskrizzjoni għal kors ta' sena ta' waqfien barra mill- pajjiż tista' fil- fatt ittejjeb iċ- ċansijiet tiegħek li terġa' tmur għall- edukazzjoni għolja fil- pajjiż tiegħek.",4ea62f6070,82,0.48740922585040264
en,mt,242,TGT,google-translate,"Finland is a great boating destination. The ""Land of a thousand lakes"" has thousands of islands too, in the lakes and in the coastal archipelagos.","Il-Finlandja hija destinazzjoni tajba ħafna għat-tbaħħir. Il-""“Land of a thousand lakes”"" (l-Art b’elf lag) għandha eluf ta’ gżejjer ukoll, fil-lagi u fl-arċipelagi kostali.","Il-Finlandja hija destinazzjoni kbira għat-tbaħħir. L-""Art ta' elf lag"" għandha eluf ta' gżejjer ukoll, fil-lagi u fl-arċipelagi kostali.",2d3b2ae69a,100,0.9971130035584714
en,mt,242,TGT,um-iwslt,"Finland is a great boating destination. The ""Land of a thousand lakes"" has thousands of islands too, in the lakes and in the coastal archipelagos.","Il-Finlandja hija destinazzjoni tajba ħafna għat-tbaħħir. Il-""“Land of a thousand lakes”"" (l-Art b’elf lag) għandha eluf ta’ gżejjer ukoll, fil-lagi u fl-arċipelagi kostali.","il-Finlandja hija destinazzjoni li tgħaddi ħafna ilma minnha. Il-ħażna ta"" elf ħażna għandha eluf ta"" gżejjer ukoll, fil-lakes u fil-baċir ta"" madwar il-kosta.",4ea62f6070,11,-2.2417749252046897
en,mt,242,TGT,um-iwslt,"Finland is a great boating destination. The ""Land of a thousand lakes"" has thousands of islands too, in the lakes and in the coastal archipelagos.","Il-Finlandja hija destinazzjoni tajba ħafna għat-tbaħħir. Il-""“Land of a thousand lakes”"" (l-Art b’elf lag) għandha eluf ta’ gżejjer ukoll, fil-lagi u fl-arċipelagi kostali.","il-Finlandja hija destinazzjoni li tgħaddi ħafna ilma minnha. Il-ħażna ta"" elf ħażna għandha eluf ta"" gżejjer ukoll, fil-lakes u fil-baċir ta"" madwar il-kosta.",568095ee7b,22,-1.1214504741601903
en,mt,242,TGT,um-iwslt,"Finland is a great boating destination. The ""Land of a thousand lakes"" has thousands of islands too, in the lakes and in the coastal archipelagos.","Il-Finlandja hija destinazzjoni tajba ħafna għat-tbaħħir. Il-""“Land of a thousand lakes”"" (l-Art b’elf lag) għandha eluf ta’ gżejjer ukoll, fil-lagi u fl-arċipelagi kostali.","il-Finlandja hija destinazzjoni li tgħaddi ħafna ilma minnha. Il-ħażna ta"" elf ħażna għandha eluf ta"" gżejjer ukoll, fil-lakes u fil-baċir ta"" madwar il-kosta.",518d20bb0d,50,-1.1947545944002906
en,mt,242,TGT,google-translate,"Finland is a great boating destination. The ""Land of a thousand lakes"" has thousands of islands too, in the lakes and in the coastal archipelagos.","Il-Finlandja hija destinazzjoni tajba ħafna għat-tbaħħir. Il-""“Land of a thousand lakes”"" (l-Art b’elf lag) għandha eluf ta’ gżejjer ukoll, fil-lagi u fl-arċipelagi kostali.","Il-Finlandja hija destinazzjoni kbira għat-tbaħħir. L-""Art ta' elf lag"" għandha eluf ta' gżejjer ukoll, fil-lagi u fl-arċipelagi kostali.",6c96c257a2,90,1.0217748277937568
en,mt,242,REF,[ref],"Finland is a great boating destination. The ""Land of a thousand lakes"" has thousands of islands too, in the lakes and in the coastal archipelagos.","Il-Finlandja hija destinazzjoni tajba ħafna għat-tbaħħir. Il-""“Land of a thousand lakes”"" (l-Art b’elf lag) għandha eluf ta’ gżejjer ukoll, fil-lagi u fl-arċipelagi kostali.","Il-Finlandja hija destinazzjoni tajba ħafna għat-tbaħħir. Il-""“Land of a thousand lakes”"" (l-Art b’elf lag) għandha eluf ta’ gżejjer ukoll, fil-lagi u fl-arċipelagi kostali.",4ea62f6070,99,1.1408758535678192
en,mt,243,TGT,um-iwslt,"Although the coastal archipelagos and the biggest lakes are indeed big enough for any yacht, smaller boats or even a kayak offer a different experience.","Għalkemm l-arċipelagi kostali u l-akbar għadajjar huma tabilħaqq kbar biżżejjed għal kwalunkwe jott, dgħajjes iżgħar jew anki kajak joffru esperjenza differenti.","għalkemm l-għoljiet ta' l-għoljiet tal-kosta u l-ikbar għaġina huma tabilħaqq kbar biżżejjed għal kwalunkwe ħuta, dgħajjes iżgħar jew saħansitra għaġina joffru esperjenza differenti.",aad8f3547c,24,-1.76311458332517
en,mt,243,TGT,nllb,"Although the coastal archipelagos and the biggest lakes are indeed big enough for any yacht, smaller boats or even a kayak offer a different experience.","Għalkemm l-arċipelagi kostali u l-akbar għadajjar huma tabilħaqq kbar biżżejjed għal kwalunkwe jott, dgħajjes iżgħar jew anki kajak joffru esperjenza differenti.","Għalkemm l- arċipelagi kostali u l- akbar lags huma tabilħaqq kbar biżżejjed għal kull yacht, dgħajjes iżgħar jew saħansitra kayak joffru esperjenza differenti.",fd1dac4e0a,66,0.9992444021715646
en,mt,243,TGT,um-iwslt,"Although the coastal archipelagos and the biggest lakes are indeed big enough for any yacht, smaller boats or even a kayak offer a different experience.","Għalkemm l-arċipelagi kostali u l-akbar għadajjar huma tabilħaqq kbar biżżejjed għal kwalunkwe jott, dgħajjes iżgħar jew anki kajak joffru esperjenza differenti.","għalkemm l-għoljiet ta' l-għoljiet tal-kosta u l-ikbar għaġina huma tabilħaqq kbar biżżejjed għal kwalunkwe ħuta, dgħajjes iżgħar jew saħansitra għaġina joffru esperjenza differenti.",219dc550cd,8,-1.4380443272910035
en,mt,244,TGT,google-translate,"Travelling by plane can be a scary experience for people of all ages and backgrounds, particularly if they've not flown before or have experienced a traumatic event.","L-ivvjaġġar bl-ajruplan jista' jkun esperjenza tal-biża' għal nies ta' kull età u sfond, partikularment jekk qatt ma taru qabel jew kellhom esperjenza ta' xi avveniment trawmatiku.","L-ivvjaġġar bl-ajruplan jista’ jkun esperjenza tal-biża’ għal nies ta’ kull età u sfond, partikolarment jekk ma tajrux qabel jew esperjenzaw avveniment trawmatiku.",63d6765581,100,0.5949581669322209
en,mt,244,TGT,google-translate,"Travelling by plane can be a scary experience for people of all ages and backgrounds, particularly if they've not flown before or have experienced a traumatic event.","L-ivvjaġġar bl-ajruplan jista' jkun esperjenza tal-biża' għal nies ta' kull età u sfond, partikularment jekk qatt ma taru qabel jew kellhom esperjenza ta' xi avveniment trawmatiku.","L-ivvjaġġar bl-ajruplan jista’ jkun esperjenza tal-biża’ għal nies ta’ kull età u sfond, partikolarment jekk ma tajrux qabel jew esperjenzaw avveniment trawmatiku.",b668484691,56,0.012321674813241361
en,mt,244,TGT,google-translate,"Travelling by plane can be a scary experience for people of all ages and backgrounds, particularly if they've not flown before or have experienced a traumatic event.","L-ivvjaġġar bl-ajruplan jista' jkun esperjenza tal-biża' għal nies ta' kull età u sfond, partikularment jekk qatt ma taru qabel jew kellhom esperjenza ta' xi avveniment trawmatiku.","L-ivvjaġġar bl-ajruplan jista’ jkun esperjenza tal-biża’ għal nies ta’ kull età u sfond, partikolarment jekk ma tajrux qabel jew esperjenzaw avveniment trawmatiku.",edc20203c1,65,0.2590477137848264
en,mt,245,BAD,um-iwslt,"Courier companies are well paid for delivering things quickly. Frequently, time is very important with business documents, merchandise or spare parts for an urgent repair.","Il-kumpaniji tal-kurrier jitħallsu sew talli jikkonsenjaw l-affarijiet malajr. Spiss, il-ħin huwa importanti ħafna fil-każ ta’ dokumenti kummerċjali, merkanzija jew spare parts għal tiswijiet urġenti.","il-kumpaniji tal-merkanzija jitħallsu tajjeb biex iwettqu l-affarijiet malajr. Għaldaqstant, il-ħin huwa importanti ħafna b'dokumenti tan-negozju, merkanzija jew spare parts għal tiswija urġenti.",37ee95f35d,25,-1.163727045467516
en,mt,246,TGT,um-iwslt,"The obvious way of flying in first or business class is to fork out a thick wad of money for the privilege (or, better yet, get your company to do it for you).","Il-mod ovvju ta' kif ittir fl-ewwel klassi jew fil-klassi tan-negozju huwa li toħroġ mazz oħxon ta' flus għall-privileġġ (jew, tant aħjar, qabbad lill-kumpanija tiegħek biex tagħmel dan għalik).","il-mod ċar kif wieħed jista' jtir fl-ewwel klassi jew fil-klassi tan-negozju huwa li jagħmel tajjeb għal ħafna flus għall-privileġġ ( jew aħjar iżda, iġib il-kumpanija tiegħek biex tagħmel dan għalik.",6c96c257a2,25,-0.9226474191271984
en,mt,246,BAD,google-translate,"The obvious way of flying in first or business class is to fork out a thick wad of money for the privilege (or, better yet, get your company to do it for you).","Il-mod ovvju ta' kif ittir fl-ewwel klassi jew fil-klassi tan-negozju huwa li toħroġ mazz oħxon ta' flus għall-privileġġ (jew, tant aħjar, qabbad lill-kumpanija tiegħek biex tagħmel dan għalik).","Il-mod ovvju ta 'titjir fl-ewwel klassi jew klassi tan-negozju huwa li tolqot flus oħxon għall-privileġġ (jew, aħjar, iġiegħel lill-kumpanija tiegħek tagħmel dan għalik).",6b30bb2e20,25,-1.5595072702389963
en,mt,246,TGT,nllb,"The obvious way of flying in first or business class is to fork out a thick wad of money for the privilege (or, better yet, get your company to do it for you).","Il-mod ovvju ta' kif ittir fl-ewwel klassi jew fil-klassi tan-negozju huwa li toħroġ mazz oħxon ta' flus għall-privileġġ (jew, tant aħjar, qabbad lill-kumpanija tiegħek biex tagħmel dan għalik).","Il- mod ovvju biex titlaq fl- ewwel klassi jew fil- business class hu li tħallas ħafna flus għall- privileġġ (jew, aħjar, biex il- kumpanija tagħmel dan għalik).",7d111a8c45,44,-0.21418482771732758
en,mt,246,TGT,google-translate,"The obvious way of flying in first or business class is to fork out a thick wad of money for the privilege (or, better yet, get your company to do it for you).","Il-mod ovvju ta' kif ittir fl-ewwel klassi jew fil-klassi tan-negozju huwa li toħroġ mazz oħxon ta' flus għall-privileġġ (jew, tant aħjar, qabbad lill-kumpanija tiegħek biex tagħmel dan għalik).","Il-mod ovvju ta 'titjir fl-ewwel klassi jew klassi tan-negozju huwa li tolqot flus oħxon għall-privileġġ (jew, aħjar, iġiegħel lill-kumpanija tiegħek tagħmel dan għalik).",6b30bb2e20,63,-0.2508986460005958
en,mt,248,TGT,google-translate,Do not deface the site by marking or scratching graffiti into structures.,Tagħmilx vandaliżmu fuq il-post billi timmarka jew tobrox graffiti fuq l-istrutturi.,Tħassarx is-sit billi timmarka jew tobrox graffiti fi strutturi.,63d6765581,100,0.5949581669322209
en,mt,248,TGT,um-iwslt,Do not deface the site by marking or scratching graffiti into structures.,Tagħmilx vandaliżmu fuq il-post billi timmarka jew tobrox graffiti fuq l-istrutturi.,Tnaqqasx is-sit billi timmarka jew tiżżerżaq fi strutturi.,6c96c257a2,50,-0.17479270877298483
en,mt,248,TGT,um-iwslt,Do not deface the site by marking or scratching graffiti into structures.,Tagħmilx vandaliżmu fuq il-post billi timmarka jew tobrox graffiti fuq l-istrutturi.,Tnaqqasx is-sit billi timmarka jew tiżżerżaq fi strutturi.,2d3b2ae69a,50,-0.30593239881907647
en,mt,248,TGT,google-translate,Do not deface the site by marking or scratching graffiti into structures.,Tagħmilx vandaliżmu fuq il-post billi timmarka jew tobrox graffiti fuq l-istrutturi.,Tħassarx is-sit billi timmarka jew tobrox graffiti fi strutturi.,edc20203c1,96,1.0596936885933625
en,mt,248,TGT,google-translate,Do not deface the site by marking or scratching graffiti into structures.,Tagħmilx vandaliżmu fuq il-post billi timmarka jew tobrox graffiti fuq l-istrutturi.,Tħassarx is-sit billi timmarka jew tobrox graffiti fi strutturi.,b668484691,99,1.2485963810751186
en,mt,24,TGT,um-iwslt,"Whether you are a novice or an advanced learner, there are always things, other than attending language courses, you can do to improve as a language learner.","Kemm jekk inti avvanzat jew għadek tibda, hemm dejjem aarijiet, barra li tattendi korsijiet tal-lingwi, li inti tista’ tagħmel biex titjieb fit-tagħlim tal-lingwi.","minħabba li inti ħaddiem li qed jitgħallem avvanzat, dejjem ikun hemm affarijiet oħra, ħlief li wieħed jattendi korsijiet tal-lingwa, li tista' tagħmel biex ittejjeb bħala għalliem tal-lingwa.",edc20203c1,1,-1.3938988148521514
en,mt,24,TGT,nllb,"Whether you are a novice or an advanced learner, there are always things, other than attending language courses, you can do to improve as a language learner.","Kemm jekk inti avvanzat jew għadek tibda, hemm dejjem aarijiet, barra li tattendi korsijiet tal-lingwi, li inti tista’ tagħmel biex titjieb fit-tagħlim tal-lingwi.","Kemm jekk int xi ħadd li qed jitgħallem il-lingwa kemm jekk int xi ħadd li qed jitgħallemha aktar, dejjem hemm affarijiet li tista' tagħmel biex titjieb bħala student tal-lingwa, minbarra li tieħu korsijiet tal-lingwa.",ea8f2069da,59,0.21215224793385143
en,mt,250,TGT,nllb,"While this is often only an inaccurate stereotype, the best way to get along in Paris still is to be on your best behavior, acting like someone who is ""bien élevé"" (well brought up). It will make getting about considerably easier.","Waqt li ħafna drabi dan huwa biss stereotip mhux preċiż, l-aħjar mod biex tkampa f'Pariġi għadu li ġġib ruħek sewwa, u taġixxi bħal xi ħadd li huwa ""bien élevé"" (imrobbi sewwa). Dan jgħin konsiderevolment biex tkampa b'mod aktar faċli.","Għalkemm dan spiss huwa biss stereotip mhux eżatt, l- aħjar mod biex tgħix f'Pariġi xorta waħda hu li tkun fuq l- aħjar imġiba tiegħek, li taġixxi bħal xi ħadd li jkun ""bien élevé"" (mgħallum tajjeb). Dan se jagħmel li wieħed jimxi aktar faċli.",4ea62f6070,44,-0.9732808831649988
